price,bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,zipcode,state
404863,19,6,9118,29092,1974,75005,Texas
1140941,5,3,2086,6072,1985,75001,Texas
136954,4,2,2141,8106,1968,75004,Texas
201497,12,6,14976,26074,1987,75001,Texas
795782,10,7,5752,9026,1954,75005,Texas
1152974,18,7,13943,16418,1999,75002,Texas
383318,3,1,701,2026,1989,75004,Texas
923113,8,1,3429,9733,1959,75001,Texas
573201,6,2,2221,8856,1969,75003,Texas
351247,6,2,2820,6231,1955,75001,Texas
1372494,11,5,11482,29344,1959,75004,Texas
1347804,19,8,7134,10207,1951,75003,Texas
1491654,13,5,14955,45396,1972,75000,Texas
1726739,16,9,16880,56492,2002,75001,Texas
1244598,11,7,17008,54899,1969,75002,Texas
125628,3,1,1273,4080,2014,75002,Texas
1709006,18,9,9055,21617,1978,75002,Texas
1565462,12,7,16539,57145,1983,75005,Texas
1603138,6,1,2828,8841,1996,75005,Texas
1658560,3,1,561,1553,1964,75005,Texas
879657,10,5,3122,7197,1969,75003,Texas
595879,18,8,14774,47158,2008,75005,Texas
1237911,17,8,10246,13125,2003,75002,Texas
624386,4,4,2856,10592,1962,75003,Texas
1010165,14,6,16927,53376,1993,75002,Texas
1962596,13,6,10079,37565,2013,75004,Texas
912765,20,8,10973,23839,1986,75004,Texas
747827,9,4,3699,8389,2018,75002,Texas
1633862,13,5,13777,27335,2022,75004,Texas
643977,6,3,1929,2549,1998,75001,Texas
930598,2,1,1165,4596,1985,75003,Texas
1176698,8,3,5253,14738,2018,75003,Texas
1381235,16,7,9122,32013,1992,75000,Texas
979177,2,1,1297,3364,1966,75001,Texas
1032875,12,5,11326,33642,1961,75003,Texas
823098,14,8,14392,31794,1987,75002,Texas
418314,16,6,11393,25245,1958,75005,Texas
822093,12,5,12345,40597,2003,75002,Texas
1640011,13,5,9901,34931,1996,75004,Texas
196581,17,9,16723,52994,1984,75001,Texas
1340793,11,8,10515,41308,2009,75002,Texas
548214,10,5,6724,21838,1992,75005,Texas
492413,16,8,14013,19969,1991,75001,Texas
1228805,2,1,1254,3451,1987,75005,Texas
1542148,12,4,18187,46642,2011,75004,Texas
1495539,5,1,2840,4359,1995,75003,Texas
1157128,9,5,3583,7090,2015,75005,Texas
1508682,6,4,2369,9227,1959,75000,Texas
391294,13,5,10764,11265,1978,75004,Texas
872237,20,10,14676,21347,1950,75003,Texas
381842,12,7,10057,32266,1992,75000,Texas
163023,17,7,19725,69855,1995,75004,Texas
207363,17,7,19707,44012,1955,75001,Texas
481274,4,1,2235,3957,1999,75002,Texas
826013,12,6,16551,31139,1978,75004,Texas
715738,10,5,5136,13997,2002,75004,Texas
1818760,6,1,2868,7763,1972,75001,Texas
1505004,10,4,6397,18997,2009,75005,Texas
1292869,4,1,2142,8099,2021,75001,Texas
1445029,12,6,17141,68261,2021,75003,Texas
1712733,15,6,14535,43571,1966,75002,Texas
1801726,13,6,17515,50680,2008,75000,Texas
306370,16,7,17769,55234,1964,75000,Texas
749492,19,8,13530,14986,1952,75003,Texas
1693802,3,3,1445,2824,1951,75005,Texas
1752363,1,1,699,1729,1967,75005,Texas
1030944,18,8,10093,32489,2001,75004,Texas
826845,16,8,9588,28548,1954,75002,Texas
450289,19,9,7533,19148,2017,75001,Texas
124285,8,3,4114,9809,1962,75002,Texas
1169632,8,3,5481,19447,2012,75005,Texas
243498,10,5,6941,17722,1987,75003,Texas
595988,6,1,2868,4189,1976,75004,Texas
1053620,7,4,4236,12469,2005,75002,Texas
1033529,2,1,1074,3818,1969,75001,Texas
1285489,8,2,5931,6883,2017,75001,Texas
1168472,19,10,15298,30299,1957,75001,Texas
1992128,1,1,914,1610,1985,75005,Texas
159419,16,6,15787,40956,2022,75004,Texas
530092,7,3,4950,10285,2015,75001,Texas
820849,10,6,4208,12837,1972,75000,Texas
261070,18,8,18429,59484,1979,75005,Texas
1201887,4,2,2872,8497,1980,75005,Texas
237814,12,4,8531,13283,1952,75000,Texas
1688467,1,2,1370,3974,2020,75000,Texas
1656009,17,8,19547,66484,1983,75004,Texas
1234733,4,1,2876,11322,2001,75005,Texas
1269039,8,4,3315,7649,1988,75003,Texas
1118243,5,4,1850,5388,1979,75005,Texas
1779074,18,8,9801,13161,1980,75003,Texas
1638157,14,7,9485,35827,1972,75004,Texas
1706491,7,4,3313,8067,1976,75000,Texas
462033,10,4,6143,12887,1989,75003,Texas
1982865,2,1,1458,3640,1965,75002,Texas
795821,4,3,2828,5067,1983,75005,Texas
1902537,4,2,2842,9406,2020,75005,Texas
1351404,10,7,3276,10737,1976,75000,Texas
471101,5,2,2659,7377,2020,75002,Texas
183304,18,10,17262,56447,2021,75003,Texas
395494,12,5,9121,21819,1966,75005,Texas
1377068,5,1,2885,11302,1956,75005,Texas
266317,4,2,2990,10180,1978,75000,Texas
984024,4,2,2557,4941,1953,75002,Texas
1653811,9,4,3449,7010,2004,75000,Texas
1609343,6,1,1835,4931,1988,75002,Texas
320856,15,8,10321,11067,1989,75005,Texas
1835270,3,1,1310,1828,2008,75000,Texas
1691389,16,7,10817,15131,1951,75003,Texas
482722,1,1,814,3197,1963,75003,Texas
611602,18,9,15170,27085,1984,75000,Texas
731485,20,10,11065,25355,1985,75004,Texas
224192,13,4,10726,42708,1965,75005,Texas
1995374,20,10,19388,59672,1971,75002,Texas
429904,19,9,19028,44830,2021,75002,Texas
183207,1,1,668,1746,2015,75005,Texas
1539304,2,1,516,1688,2003,75002,Texas
551349,12,6,13762,37122,1998,75005,Texas
1474713,14,7,11912,18213,1998,75002,Texas
1364781,13,4,19517,45524,2005,75005,Texas
1857198,5,2,2569,4435,1957,75003,Texas
1330622,11,5,10990,21904,2015,75001,Texas
213630,12,5,9415,25847,1957,75004,Texas
124178,1,1,908,1715,2012,75005,Texas
1768982,13,4,19217,56531,1981,75004,Texas
1709767,13,5,17018,32496,1975,75000,Texas
1685477,5,3,2083,6171,1976,75003,Texas
1793517,12,6,10527,31890,1990,75002,Texas
730469,17,6,11530,45116,1968,75003,Texas
1503767,18,9,12172,25064,1959,75000,Texas
1111966,20,10,7987,21416,1989,75001,Texas
899479,18,9,12201,37323,1994,75001,Texas
1186495,18,10,12550,15083,1968,75002,Texas
1468309,18,9,10863,14775,1970,75002,Texas
1771617,16,7,9024,35040,1950,75001,Texas
1267161,8,3,5085,6537,1997,75003,Texas
1700731,13,6,13358,33817,1977,75004,Texas
1211004,5,1,2413,7998,1974,75000,Texas
1721990,6,2,2691,4141,1988,75004,Texas
357404,1,1,1087,2914,1987,75001,Texas
1208411,5,2,2247,3659,1986,75005,Texas
265562,15,7,14873,55440,1980,75005,Texas
830699,9,3,5554,14631,1957,75001,Texas
1092825,14,6,12738,41301,1995,75005,Texas
600521,7,3,4689,6131,1999,75005,Texas
420902,13,6,18843,40100,1953,75001,Texas
1794065,8,2,4459,16026,1990,75003,Texas
745218,12,5,14679,17389,1968,75004,Texas
1509367,13,5,18028,33913,2005,75004,Texas
1552438,6,3,2605,7326,1977,75005,Texas
1992118,17,7,8870,20052,2002,75005,Texas
1961912,2,1,975,3354,2017,75005,Texas
1092389,12,6,11001,15435,1988,75004,Texas
1427881,18,9,10863,42164,2018,75000,Texas
1915328,6,3,1641,4692,2018,75000,Texas
246633,8,2,6277,18088,2014,75000,Texas
1435557,10,4,5292,15975,2011,75004,Texas
1785314,6,2,2874,10987,1961,75003,Texas
980191,6,4,1710,6684,1953,75005,Texas
1164316,14,8,16891,61087,1960,75001,Texas
1676792,19,8,15038,42655,1973,75002,Texas
1898421,11,4,8519,19593,1967,75001,Texas
600767,12,5,11204,27137,1958,75003,Texas
394243,12,6,19888,53405,1991,75004,Texas
1357350,5,2,1730,4139,2009,75004,Texas
972574,20,10,17430,56462,1979,75004,Texas
869699,16,7,18301,42902,1972,75000,Texas
724739,16,7,15554,34972,1982,75000,Texas
413925,14,6,12271,43736,2019,75003,Texas
1105052,20,10,14640,43234,1981,75004,Texas
977523,11,5,19720,64356,2013,75002,Texas
1268262,6,3,2711,10639,2017,75004,Texas
1637830,15,8,14459,32404,1985,75005,Texas
1943981,19,9,15705,56380,1958,75004,Texas
1755458,17,7,19661,29637,1966,75005,Texas
1574768,5,2,2472,9762,1992,75001,Texas
1248808,14,6,13827,35645,2009,75004,Texas
1370295,10,4,5686,16785,1991,75004,Texas
1436502,3,1,615,2269,2020,75002,Texas
1499510,19,8,11521,19080,1982,75005,Texas
1193700,6,2,1770,5291,2022,75003,Texas
1440754,6,1,2908,8609,1995,75001,Texas
1279139,19,8,19232,41061,1990,75000,Texas
219104,5,1,2971,4837,1950,75005,Texas
1232735,13,7,10961,20568,1989,75001,Texas
501555,15,6,13544,42309,1980,75001,Texas
1707657,2,1,768,1619,1965,75001,Texas
1870251,15,7,13168,28892,2003,75001,Texas
1462621,17,9,13287,17956,1959,75000,Texas
1273641,20,9,14258,43618,1964,75004,Texas
286481,6,1,1628,4401,1984,75004,Texas
1494216,11,4,19120,76079,2013,75001,Texas
1689751,10,5,6738,7563,1994,75004,Texas
915822,11,5,19029,32117,1980,75002,Texas
374372,5,2,1613,5269,1953,75002,Texas
1124873,7,2,3633,6936,1960,75004,Texas
1530964,18,7,17528,32084,1966,75005,Texas
1978952,12,6,19800,56631,2002,75005,Texas
1179757,8,5,6846,18803,2002,75001,Texas
629034,5,3,1856,2803,1970,75002,Texas
1306760,4,1,2868,10058,1984,75003,Texas
886725,3,1,666,1338,1979,75001,Texas
1268808,3,2,527,1330,2004,75002,Texas
364860,8,4,3665,11131,2015,75002,Texas
196006,6,3,2827,4937,1955,75003,Texas
684583,5,1,2916,6205,2019,75004,Texas
1139420,15,6,10977,23126,1978,75004,Texas
1333064,6,3,2852,8703,2013,75004,Texas
755878,4,2,1958,4075,1957,75004,Texas
1913362,15,9,16657,48595,1971,75002,Texas
530000,20,9,8249,19311,1953,75003,Texas
269518,5,2,2832,5150,1967,75002,Texas
348760,19,10,17683,54655,2016,75005,Texas
288556,2,1,894,2585,1955,75000,Texas
489191,12,6,18818,39102,1953,75001,Texas
788060,5,3,2175,7450,1995,75004,Texas
490876,7,3,3574,5408,1989,75002,Texas
303283,11,6,13496,42631,1976,75005,Texas
1278966,6,3,2485,5386,1960,75005,Texas
1727515,4,2,2427,5016,1980,75003,Texas
132268,9,4,5885,18747,1960,75004,Texas
536701,16,8,16465,39882,2005,75005,Texas
773233,17,8,19926,32576,1967,75002,Texas
1210510,11,5,9345,33862,1988,75003,Texas
1828425,11,5,15603,24634,1967,75005,Texas
482709,13,6,17774,59014,2005,75001,Texas
325763,12,6,12626,33608,1963,75005,Texas
1210901,3,1,853,1817,1995,75003,Texas
637073,12,5,16913,40765,1981,75003,Texas
632801,17,7,10036,13516,1963,75001,Texas
1380319,10,4,4127,15803,1970,75005,Texas
1154781,5,2,2276,4455,1953,75005,Texas
1162119,18,8,16316,28251,1976,75004,Texas
1034457,2,1,1271,1920,1968,75000,Texas
640561,20,9,13499,53666,1999,75005,Texas
1716334,14,6,7787,18060,1956,75001,Texas
1813116,17,8,15598,60005,1980,75004,Texas
365900,15,9,13499,33482,2008,75001,Texas
430741,18,10,18230,27954,1965,75000,Texas
537185,8,3,4496,10824,1968,75004,Texas
1142717,14,7,10610,13202,1980,75000,Texas
700970,4,1,2434,4806,1965,75002,Texas
1412934,19,7,8482,12816,1972,75002,Texas
1123152,14,7,13464,40198,1986,75005,Texas
218125,11,5,19569,62990,1952,75005,Texas
747234,9,3,5492,15861,2013,75005,Texas
198916,4,2,2711,9759,1976,75004,Texas
646817,5,1,2078,7826,1972,75000,Texas
767737,16,7,17008,27612,2016,75000,Texas
1676335,13,7,18744,49882,2003,75005,Texas
110897,15,8,9995,20943,1995,75002,Texas
876344,18,7,8328,30100,1976,75000,Texas
261105,3,2,606,1994,1979,75003,Texas
705068,14,6,8698,20177,1989,75001,Texas
1160857,2,1,768,1527,1962,75000,Texas
1691830,16,6,7107,26710,2004,75005,Texas
737051,3,1,1407,5290,2017,75004,Texas
1773724,1,1,531,1307,1952,75004,Texas
530372,7,4,6266,7310,2003,75002,Texas
1968420,3,1,1187,2914,1965,75000,Texas
1322650,9,2,5737,8469,2006,75004,Texas
1460277,11,5,11928,15372,1996,75004,Texas
235767,17,7,13037,21504,2015,75001,Texas
1158059,4,1,2976,10287,1951,75002,Texas
1714482,15,6,18853,28909,1998,75004,Texas
1876425,16,8,14859,24325,1991,75000,Texas
1709112,16,8,8650,22883,1993,75005,Texas
891197,6,2,2779,6815,1965,75001,Texas
463731,4,1,1849,4017,1990,75002,Texas
822099,9,4,4895,9712,1981,75002,Texas
1624239,12,4,17796,25041,2013,75003,Texas
983113,3,2,1116,3557,1999,75004,Texas
504536,2,1,545,1817,2001,75002,Texas
643761,1,1,930,1572,1999,75005,Texas
193296,1,1,1039,3050,1950,75000,Texas
918757,7,1,6766,7343,1956,75000,Texas
1132439,15,8,14099,42934,1959,75003,Texas
423178,9,3,4938,14305,1999,75005,Texas
599204,18,8,8409,17433,1989,75002,Texas
647960,11,6,19999,22316,1988,75004,Texas
446609,2,1,694,1346,1979,75002,Texas
1470795,14,6,15295,33588,1970,75003,Texas
1684152,11,5,10445,17064,2018,75001,Texas
1337399,5,2,1956,2469,1973,75000,Texas
1495531,13,6,7253,17742,1970,75001,Texas
1958023,16,7,19488,71169,2008,75004,Texas
224585,5,2,2379,4089,1984,75000,Texas
1476402,9,5,6394,20973,1982,75000,Texas
1046167,16,6,11955,39339,1985,75005,Texas
172560,14,5,7991,27571,1965,75003,Texas
1732112,3,2,829,2112,1982,75002,Texas
1283211,19,8,9874,19975,2020,75002,Texas
1357286,6,2,2585,4389,2015,75000,Texas
716578,4,2,2507,4972,1978,75003,Texas
1635018,11,4,10732,30691,2018,75005,Texas
646453,6,2,2289,4804,1985,75003,Texas
1640806,18,8,14737,52699,2000,75003,Texas
1713186,14,5,18310,30854,2002,75001,Texas
805918,18,7,8310,29279,2016,75002,Texas
379836,17,7,12302,42601,1984,75001,Texas
1698734,18,7,19061,53893,1974,75000,Texas
589017,11,5,16700,51643,2018,75001,Texas
188548,10,4,6826,22082,1974,75000,Texas
1452828,4,3,2931,11374,2022,75002,Texas
1651881,8,4,3043,10062,1996,75000,Texas
831596,20,10,17626,66857,2005,75005,Texas
1045483,12,6,11493,42215,1994,75004,Texas
211950,3,2,1314,2386,1954,75002,Texas
395739,17,9,9124,27684,1989,75002,Texas
290986,3,1,1191,2468,1977,75004,Texas
936856,11,4,16712,38722,1978,75004,Texas
1203746,1,1,935,3350,1952,75002,Texas
751017,20,8,11091,16131,1986,75000,Texas
304190,20,10,12170,31154,1991,75004,Texas
672577,4,1,2380,7828,1975,75002,Texas
1120805,7,2,5456,17785,2001,75001,Texas
126223,14,7,16665,65348,1996,75005,Texas
1925647,13,5,19609,35310,1952,75004,Texas
1006331,11,5,12763,46520,1981,75000,Texas
249954,1,1,1408,3943,2008,75005,Texas
396348,11,5,9286,17998,2022,75005,Texas
1742041,7,4,5990,16679,1990,75003,Texas
918278,16,8,8217,15736,2019,75000,Texas
622096,2,1,801,3078,1966,75002,Texas
1413867,3,1,895,1597,1968,75001,Texas
779683,19,9,8772,29645,1983,75000,Texas
344074,16,5,14877,47836,1973,75002,Texas
1883438,13,7,12498,13134,2007,75004,Texas
1288008,4,1,2280,3241,1975,75003,Texas
522111,12,4,13616,39517,1984,75000,Texas
1542035,17,9,12818,29736,1988,75001,Texas
520250,6,3,2857,4338,1960,75004,Texas
578389,9,3,3905,7519,1999,75002,Texas
1139326,17,8,16133,63192,1980,75000,Texas
139867,8,4,3511,10033,1994,75000,Texas
840781,15,7,14309,26501,1980,75001,Texas
1797539,20,7,16086,63666,1995,75004,Texas
1691994,17,8,14360,22259,1986,75005,Texas
185683,14,6,11473,43067,1951,75003,Texas
743824,12,5,15168,29256,2000,75002,Texas
103043,7,3,5771,17522,2003,75001,Texas
916810,9,4,4851,16523,2010,75004,Texas
1989195,8,4,4043,5230,1964,75001,Texas
230511,12,6,16655,28864,1957,75005,Texas
149945,20,10,7013,9662,1990,75001,Texas
347788,13,7,12148,26433,2008,75002,Texas
166295,15,6,18479,22839,1961,75002,Texas
952205,10,4,6095,12573,1977,75001,Texas
167743,10,6,6371,12428,1966,75004,Texas
295789,12,5,9649,18411,1975,75005,Texas
1383567,5,2,2940,9615,1987,75000,Texas
1292064,20,8,11942,18271,1974,75004,Texas
523981,20,10,14179,47235,1985,75002,Texas
1371916,9,4,6168,21048,1982,75002,Texas
141786,6,3,2472,3289,1984,75002,Texas
803365,15,7,10898,34462,2002,75003,Texas
1031405,20,9,17619,20280,1953,75000,Texas
1525091,8,4,6041,18620,1976,75005,Texas
409861,19,7,11955,46927,1955,75002,Texas
1232498,6,3,2039,4808,1996,75000,Texas
492709,16,8,16738,33477,1971,75000,Texas
1818997,8,3,5262,12290,2016,75002,Texas
1915218,8,4,3652,4664,1978,75002,Texas
885512,13,5,16001,41579,1989,75001,Texas
755581,3,1,848,2298,2007,75004,Texas
1417742,20,10,19351,57722,1967,75004,Texas
1323437,10,2,4906,12496,1995,75002,Texas
1840613,2,2,1328,2404,1984,75005,Texas
301945,16,7,13190,14934,1960,75001,Texas
1695721,19,8,14043,38275,1977,75000,Texas
359073,17,8,15924,61044,1975,75002,Texas
802273,17,9,12418,43199,1988,75000,Texas
1860284,11,6,11439,33557,1959,75004,Texas
1989914,2,1,609,1825,2015,75004,Texas
1566651,6,2,2775,6048,1960,75000,Texas
1995892,7,2,3123,9601,2007,75005,Texas
572721,18,7,15801,48718,2015,75004,Texas
1314746,14,8,17598,63183,1950,75001,Texas
619407,1,3,796,2312,2011,75001,Texas
135097,1,1,1144,3996,2019,75005,Texas
1070317,3,2,666,1854,1963,75002,Texas
754781,20,10,8465,16394,2015,75001,Texas
931786,6,1,1604,6296,1993,75003,Texas
1307158,5,2,2664,7253,1983,75004,Texas
346813,9,4,3345,12506,1974,75001,Texas
1078212,8,5,5371,19000,2022,75004,Texas
1576829,4,3,2396,3226,1974,75001,Texas
1276632,11,6,13440,25704,1952,75002,Texas
1908954,8,4,4839,7243,1985,75002,Texas
1950529,15,6,12964,39381,2019,75000,Texas
206448,20,10,11964,15123,1971,75003,Texas
101489,1,1,1033,3347,1967,75005,Texas
1683097,10,4,5546,17375,1963,75005,Texas
443245,19,9,7687,14241,1992,75003,Texas
491650,19,8,15522,25404,2008,75001,Texas
466513,13,6,13893,51470,1959,75000,Texas
1223598,11,4,13517,53987,1984,75002,Texas
953265,1,1,1058,1873,1967,75002,Texas
1092298,9,3,5769,17244,1987,75003,Texas
1028955,17,8,14479,51713,2005,75000,Texas
454932,12,6,16661,63979,2011,75002,Texas
820198,4,2,2679,3532,1955,75004,Texas
1268391,19,8,16577,36964,2015,75001,Texas
1334719,16,6,12492,38524,2009,75000,Texas
716999,11,3,18826,49904,1960,75002,Texas
1715753,9,4,6087,13208,2006,75005,Texas
1308384,20,10,10041,22988,1997,75000,Texas
350428,11,5,8657,18297,2002,75002,Texas
1135740,4,1,1599,5519,1984,75000,Texas
1163898,3,1,865,2172,1964,75003,Texas
457125,3,1,913,1433,2006,75000,Texas
905999,20,8,7702,14301,1952,75002,Texas
253715,14,8,19564,43853,1996,75003,Texas
1679395,10,5,3863,6241,2006,75001,Texas
1442515,4,2,1752,4157,1969,75000,Texas
1630105,14,8,7051,12242,2016,75005,Texas
1502991,12,4,7498,23143,1980,75004,Texas
1761064,7,3,4672,5635,2013,75005,Texas
382394,9,7,4419,14250,1996,75000,Texas
1017669,18,8,15520,19699,1990,75004,Texas
877864,3,2,1195,2081,2000,75004,Texas
236160,4,1,2088,4286,1965,75004,Texas
1890788,6,3,2691,10366,2003,75002,Texas
556421,1,2,934,1754,2015,75001,Texas
1236527,20,10,19562,76102,2018,75005,Texas
510714,20,10,11970,23640,2006,75003,Texas
333039,2,1,1198,4413,1992,75004,Texas
481810,3,1,898,3449,1971,75004,Texas
1731462,5,2,2372,7758,1962,75002,Texas
1090949,18,8,14159,24749,1984,75000,Texas
1511191,6,4,1681,3992,1961,75003,Texas
1616787,3,1,1269,4337,1966,75004,Texas
1927743,14,7,15435,24057,2007,75005,Texas
267895,4,1,2684,8926,2021,75003,Texas
831107,18,9,9065,20726,1969,75003,Texas
445859,7,4,4383,4904,2022,75005,Texas
1815488,12,6,16480,19290,1982,75000,Texas
1563134,2,1,1010,3737,1984,75004,Texas
